name,feet,inches,categories,premise,hypothesis
Susan,6,11,short,Susan is short.,Susan is 6 feet 11 inches.
Susan,7,1,tall,Susan is tall.,Susan is 7 feet 1 inches.
Susan,7,1,short,Susan is short.,Susan is 7 feet 1 inches.
Susan,7,2,tall,Susan is tall.,Susan is 7 feet 2 inches.
Susan,7,2,short,Susan is short.,Susan is 7 feet 2 inches.
Susan,7,3,tall,Susan is tall.,Susan is 7 feet 3 inches.
Susan,7,3,short,Susan is short.,Susan is 7 feet 3 inches.
Susan,7,4,tall,Susan is tall.,Susan is 7 feet 4 inches.
Susan,7,4,short,Susan is short.,Susan is 7 feet 4 inches.
Susan,7,5,tall,Susan is tall.,Susan is 7 feet 5 inches.
Susan,7,5,short,Susan is short.,Susan is 7 feet 5 inches.
Susan,7,6,tall,Susan is tall.,Susan is 7 feet 6 inches.
Susan,7,6,short,Susan is short.,Susan is 7 feet 6 inches.
Susan,7,7,tall,Susan is tall.,Susan is 7 feet 7 inches.
Susan,7,7,short,Susan is short.,Susan is 7 feet 7 inches.
Susan,7,8,tall,Susan is tall.,Susan is 7 feet 8 inches.
Susan,7,8,short,Susan is short.,Susan is 7 feet 8 inches.
Susan,7,9,tall,Susan is tall.,Susan is 7 feet 9 inches.
Susan,7,9,short,Susan is short.,Susan is 7 feet 9 inches.
Susan,7,10,tall,Susan is tall.,Susan is 7 feet 10 inches.
Susan,7,10,short,Susan is short.,Susan is 7 feet 10 inches.
Susan,7,11,tall,Susan is tall.,Susan is 7 feet 11 inches.
Susan,7,11,short,Susan is short.,Susan is 7 feet 11 inches.
Susan,8,1,tall,Susan is tall.,Susan is 8 feet 1 inches.
Susan,8,1,short,Susan is short.,Susan is 8 feet 1 inches.
Susan,8,2,tall,Susan is tall.,Susan is 8 feet 2 inches.
Susan,8,2,short,Susan is short.,Susan is 8 feet 2 inches.
Susan,8,3,tall,Susan is tall.,Susan is 8 feet 3 inches.
Susan,8,3,short,Susan is short.,Susan is 8 feet 3 inches.
Susan,8,4,tall,Susan is tall.,Susan is 8 feet 4 inches.
Susan,8,4,short,Susan is short.,Susan is 8 feet 4 inches.
Susan,8,5,tall,Susan is tall.,Susan is 8 feet 5 inches.
Susan,8,5,short,Susan is short.,Susan is 8 feet 5 inches.
Susan,8,6,tall,Susan is tall.,Susan is 8 feet 6 inches.
Susan,8,6,short,Susan is short.,Susan is 8 feet 6 inches.
Susan,8,7,tall,Susan is tall.,Susan is 8 feet 7 inches.
Susan,8,7,short,Susan is short.,Susan is 8 feet 7 inches.
Susan,8,8,tall,Susan is tall.,Susan is 8 feet 8 inches.
Susan,8,8,short,Susan is short.,Susan is 8 feet 8 inches.
Susan,8,9,tall,Susan is tall.,Susan is 8 feet 9 inches.
Susan,8,9,short,Susan is short.,Susan is 8 feet 9 inches.
Susan,8,10,tall,Susan is tall.,Susan is 8 feet 10 inches.
Susan,8,10,short,Susan is short.,Susan is 8 feet 10 inches.
Susan,8,11,tall,Susan is tall.,Susan is 8 feet 11 inches.
Susan,8,11,short,Susan is short.,Susan is 8 feet 11 inches.
Charles,2,1,tall,Charles is tall.,Charles is 2 feet 1 inches.
Charles,2,1,short,Charles is short.,Charles is 2 feet 1 inches.
Charles,2,2,tall,Charles is tall.,Charles is 2 feet 2 inches.
Charles,2,2,short,Charles is short.,Charles is 2 feet 2 inches.
Charles,2,3,tall,Charles is tall.,Charles is 2 feet 3 inches.
Charles,2,3,short,Charles is short.,Charles is 2 feet 3 inches.
Charles,2,4,tall,Charles is tall.,Charles is 2 feet 4 inches.
Charles,2,4,short,Charles is short.,Charles is 2 feet 4 inches.
Charles,2,5,tall,Charles is tall.,Charles is 2 feet 5 inches.
Charles,2,5,short,Charles is short.,Charles is 2 feet 5 inches.
Charles,2,6,tall,Charles is tall.,Charles is 2 feet 6 inches.
Charles,2,6,short,Charles is short.,Charles is 2 feet 6 inches.
Charles,2,7,tall,Charles is tall.,Charles is 2 feet 7 inches.
Charles,2,7,short,Charles is short.,Charles is 2 feet 7 inches.
Charles,2,8,tall,Charles is tall.,Charles is 2 feet 8 inches.
Charles,2,8,short,Charles is short.,Charles is 2 feet 8 inches.
Charles,2,9,tall,Charles is tall.,Charles is 2 feet 9 inches.
Charles,2,9,short,Charles is short.,Charles is 2 feet 9 inches.
Charles,2,10,tall,Charles is tall.,Charles is 2 feet 10 inches.
Charles,2,10,short,Charles is short.,Charles is 2 feet 10 inches.
Charles,2,11,tall,Charles is tall.,Charles is 2 feet 11 inches.
Charles,2,11,short,Charles is short.,Charles is 2 feet 11 inches.
Charles,3,1,tall,Charles is tall.,Charles is 3 feet 1 inches.
Charles,3,1,short,Charles is short.,Charles is 3 feet 1 inches.
Charles,3,2,tall,Charles is tall.,Charles is 3 feet 2 inches.
Charles,3,2,short,Charles is short.,Charles is 3 feet 2 inches.
Charles,3,3,tall,Charles is tall.,Charles is 3 feet 3 inches.
Charles,3,3,short,Charles is short.,Charles is 3 feet 3 inches.
Charles,3,4,tall,Charles is tall.,Charles is 3 feet 4 inches.
Charles,3,4,short,Charles is short.,Charles is 3 feet 4 inches.
Charles,3,5,tall,Charles is tall.,Charles is 3 feet 5 inches.
Charles,3,5,short,Charles is short.,Charles is 3 feet 5 inches.
Charles,3,6,tall,Charles is tall.,Charles is 3 feet 6 inches.
Charles,3,6,short,Charles is short.,Charles is 3 feet 6 inches.
Charles,3,7,tall,Charles is tall.,Charles is 3 feet 7 inches.
Charles,3,7,short,Charles is short.,Charles is 3 feet 7 inches.
Charles,3,8,tall,Charles is tall.,Charles is 3 feet 8 inches.
Charles,3,8,short,Charles is short.,Charles is 3 feet 8 inches.
Charles,3,9,tall,Charles is tall.,Charles is 3 feet 9 inches.
Charles,3,9,short,Charles is short.,Charles is 3 feet 9 inches.
Charles,3,10,tall,Charles is tall.,Charles is 3 feet 10 inches.
Charles,3,10,short,Charles is short.,Charles is 3 feet 10 inches.
Charles,3,11,tall,Charles is tall.,Charles is 3 feet 11 inches.
Charles,3,11,short,Charles is short.,Charles is 3 feet 11 inches.
Charles,4,1,tall,Charles is tall.,Charles is 4 feet 1 inches.
Charles,4,1,short,Charles is short.,Charles is 4 feet 1 inches.
Charles,4,2,tall,Charles is tall.,Charles is 4 feet 2 inches.
Charles,4,2,short,Charles is short.,Charles is 4 feet 2 inches.
Charles,4,3,tall,Charles is tall.,Charles is 4 feet 3 inches.
Charles,4,3,short,Charles is short.,Charles is 4 feet 3 inches.
Charles,4,4,tall,Charles is tall.,Charles is 4 feet 4 inches.
Charles,4,4,short,Charles is short.,Charles is 4 feet 4 inches.
Charles,4,5,tall,Charles is tall.,Charles is 4 feet 5 inches.
Charles,4,5,short,Charles is short.,Charles is 4 feet 5 inches.
Charles,4,6,tall,Charles is tall.,Charles is 4 feet 6 inches.
Charles,4,6,short,Charles is short.,Charles is 4 feet 6 inches.
Charles,4,7,tall,Charles is tall.,Charles is 4 feet 7 inches.
Charles,4,7,short,Charles is short.,Charles is 4 feet 7 inches.
Charles,4,8,tall,Charles is tall.,Charles is 4 feet 8 inches.
Charles,4,8,short,Charles is short.,Charles is 4 feet 8 inches.
Charles,4,9,tall,Charles is tall.,Charles is 4 feet 9 inches.
Charles,4,9,short,Charles is short.,Charles is 4 feet 9 inches.
Charles,4,10,tall,Charles is tall.,Charles is 4 feet 10 inches.
Charles,4,10,short,Charles is short.,Charles is 4 feet 10 inches.
Charles,4,11,tall,Charles is tall.,Charles is 4 feet 11 inches.
Charles,4,11,short,Charles is short.,Charles is 4 feet 11 inches.
Charles,5,1,tall,Charles is tall.,Charles is 5 feet 1 inches.
Charles,5,1,short,Charles is short.,Charles is 5 feet 1 inches.
Charles,5,2,tall,Charles is tall.,Charles is 5 feet 2 inches.
Charles,5,2,short,Charles is short.,Charles is 5 feet 2 inches.
Charles,5,3,tall,Charles is tall.,Charles is 5 feet 3 inches.
Charles,5,3,short,Charles is short.,Charles is 5 feet 3 inches.
Charles,5,4,tall,Charles is tall.,Charles is 5 feet 4 inches.
Charles,5,4,short,Charles is short.,Charles is 5 feet 4 inches.
Charles,5,5,tall,Charles is tall.,Charles is 5 feet 5 inches.
Charles,5,5,short,Charles is short.,Charles is 5 feet 5 inches.
Charles,5,6,tall,Charles is tall.,Charles is 5 feet 6 inches.
Charles,5,6,short,Charles is short.,Charles is 5 feet 6 inches.
Charles,5,7,tall,Charles is tall.,Charles is 5 feet 7 inches.
Charles,5,7,short,Charles is short.,Charles is 5 feet 7 inches.
Charles,5,8,tall,Charles is tall.,Charles is 5 feet 8 inches.
Charles,5,8,short,Charles is short.,Charles is 5 feet 8 inches.
Charles,5,9,tall,Charles is tall.,Charles is 5 feet 9 inches.
Charles,5,9,short,Charles is short.,Charles is 5 feet 9 inches.
Charles,5,10,tall,Charles is tall.,Charles is 5 feet 10 inches.
Charles,5,10,short,Charles is short.,Charles is 5 feet 10 inches.
Charles,5,11,tall,Charles is tall.,Charles is 5 feet 11 inches.
Charles,5,11,short,Charles is short.,Charles is 5 feet 11 inches.
Charles,6,1,tall,Charles is tall.,Charles is 6 feet 1 inches.
Charles,6,1,short,Charles is short.,Charles is 6 feet 1 inches.
Charles,6,2,tall,Charles is tall.,Charles is 6 feet 2 inches.
Charles,6,2,short,Charles is short.,Charles is 6 feet 2 inches.
Charles,6,3,tall,Charles is tall.,Charles is 6 feet 3 inches.
Charles,6,3,short,Charles is short.,Charles is 6 feet 3 inches.
Charles,6,4,tall,Charles is tall.,Charles is 6 feet 4 inches.
Charles,6,4,short,Charles is short.,Charles is 6 feet 4 inches.
Charles,6,5,tall,Charles is tall.,Charles is 6 feet 5 inches.
Charles,6,5,short,Charles is short.,Charles is 6 feet 5 inches.
Charles,6,6,tall,Charles is tall.,Charles is 6 feet 6 inches.
Charles,6,6,short,Charles is short.,Charles is 6 feet 6 inches.
Charles,6,7,tall,Charles is tall.,Charles is 6 feet 7 inches.
Charles,6,7,short,Charles is short.,Charles is 6 feet 7 inches.
Charles,6,8,tall,Charles is tall.,Charles is 6 feet 8 inches.
Charles,6,8,short,Charles is short.,Charles is 6 feet 8 inches.
Charles,6,9,tall,Charles is tall.,Charles is 6 feet 9 inches.
Charles,6,9,short,Charles is short.,Charles is 6 feet 9 inches.
Charles,6,10,tall,Charles is tall.,Charles is 6 feet 10 inches.
Charles,6,10,short,Charles is short.,Charles is 6 feet 10 inches.
Charles,6,11,tall,Charles is tall.,Charles is 6 feet 11 inches.
Charles,6,11,short,Charles is short.,Charles is 6 feet 11 inches.
Charles,7,1,tall,Charles is tall.,Charles is 7 feet 1 inches.
Charles,7,1,short,Charles is short.,Charles is 7 feet 1 inches.
Charles,7,2,tall,Charles is tall.,Charles is 7 feet 2 inches.
Charles,7,2,short,Charles is short.,Charles is 7 feet 2 inches.
Charles,7,3,tall,Charles is tall.,Charles is 7 feet 3 inches.
Charles,7,3,short,Charles is short.,Charles is 7 feet 3 inches.
Charles,7,4,tall,Charles is tall.,Charles is 7 feet 4 inches.
Charles,7,4,short,Charles is short.,Charles is 7 feet 4 inches.
Charles,7,5,tall,Charles is tall.,Charles is 7 feet 5 inches.
Charles,7,5,short,Charles is short.,Charles is 7 feet 5 inches.
Charles,7,6,tall,Charles is tall.,Charles is 7 feet 6 inches.
Charles,7,6,short,Charles is short.,Charles is 7 feet 6 inches.
Charles,7,7,tall,Charles is tall.,Charles is 7 feet 7 inches.
Charles,7,7,short,Charles is short.,Charles is 7 feet 7 inches.
Charles,7,8,tall,Charles is tall.,Charles is 7 feet 8 inches.
Charles,7,8,short,Charles is short.,Charles is 7 feet 8 inches.
Charles,7,9,tall,Charles is tall.,Charles is 7 feet 9 inches.
Charles,7,9,short,Charles is short.,Charles is 7 feet 9 inches.
Charles,7,10,tall,Charles is tall.,Charles is 7 feet 10 inches.
Charles,7,10,short,Charles is short.,Charles is 7 feet 10 inches.
Charles,7,11,tall,Charles is tall.,Charles is 7 feet 11 inches.
Charles,7,11,short,Charles is short.,Charles is 7 feet 11 inches.
Charles,8,1,tall,Charles is tall.,Charles is 8 feet 1 inches.
Charles,8,1,short,Charles is short.,Charles is 8 feet 1 inches.
Charles,8,2,tall,Charles is tall.,Charles is 8 feet 2 inches.
Charles,8,2,short,Charles is short.,Charles is 8 feet 2 inches.
Charles,8,3,tall,Charles is tall.,Charles is 8 feet 3 inches.
Charles,8,3,short,Charles is short.,Charles is 8 feet 3 inches.
Charles,8,4,tall,Charles is tall.,Charles is 8 feet 4 inches.
Charles,8,4,short,Charles is short.,Charles is 8 feet 4 inches.
Charles,8,5,tall,Charles is tall.,Charles is 8 feet 5 inches.
Charles,8,5,short,Charles is short.,Charles is 8 feet 5 inches.
Charles,8,6,tall,Charles is tall.,Charles is 8 feet 6 inches.
Charles,8,6,short,Charles is short.,Charles is 8 feet 6 inches.
Charles,8,7,tall,Charles is tall.,Charles is 8 feet 7 inches.
Charles,8,7,short,Charles is short.,Charles is 8 feet 7 inches.
Charles,8,8,tall,Charles is tall.,Charles is 8 feet 8 inches.
Charles,8,8,short,Charles is short.,Charles is 8 feet 8 inches.
Charles,8,9,tall,Charles is tall.,Charles is 8 feet 9 inches.
Charles,8,9,short,Charles is short.,Charles is 8 feet 9 inches.
Charles,8,10,tall,Charles is tall.,Charles is 8 feet 10 inches.
Charles,8,10,short,Charles is short.,Charles is 8 feet 10 inches.
Charles,8,11,tall,Charles is tall.,Charles is 8 feet 11 inches.
Charles,8,11,short,Charles is short.,Charles is 8 feet 11 inches.
David,2,1,tall,David is tall.,David is 2 feet 1 inches.
David,2,1,short,David is short.,David is 2 feet 1 inches.
David,2,2,tall,David is tall.,David is 2 feet 2 inches.
David,2,2,short,David is short.,David is 2 feet 2 inches.
David,2,3,tall,David is tall.,David is 2 feet 3 inches.
David,2,3,short,David is short.,David is 2 feet 3 inches.
David,2,4,tall,David is tall.,David is 2 feet 4 inches.
David,2,4,short,David is short.,David is 2 feet 4 inches.
David,2,5,tall,David is tall.,David is 2 feet 5 inches.
David,2,5,short,David is short.,David is 2 feet 5 inches.
David,2,6,tall,David is tall.,David is 2 feet 6 inches.
David,2,6,short,David is short.,David is 2 feet 6 inches.
David,2,7,tall,David is tall.,David is 2 feet 7 inches.
David,2,7,short,David is short.,David is 2 feet 7 inches.
David,2,8,tall,David is tall.,David is 2 feet 8 inches.
David,2,8,short,David is short.,David is 2 feet 8 inches.
David,2,9,tall,David is tall.,David is 2 feet 9 inches.
David,2,9,short,David is short.,David is 2 feet 9 inches.
David,2,10,tall,David is tall.,David is 2 feet 10 inches.
David,2,10,short,David is short.,David is 2 feet 10 inches.
David,2,11,tall,David is tall.,David is 2 feet 11 inches.
David,2,11,short,David is short.,David is 2 feet 11 inches.
David,3,1,tall,David is tall.,David is 3 feet 1 inches.
David,3,1,short,David is short.,David is 3 feet 1 inches.
David,3,2,tall,David is tall.,David is 3 feet 2 inches.
David,3,2,short,David is short.,David is 3 feet 2 inches.
David,3,3,tall,David is tall.,David is 3 feet 3 inches.
David,3,3,short,David is short.,David is 3 feet 3 inches.
David,3,4,tall,David is tall.,David is 3 feet 4 inches.
David,3,4,short,David is short.,David is 3 feet 4 inches.
David,3,5,tall,David is tall.,David is 3 feet 5 inches.
David,3,5,short,David is short.,David is 3 feet 5 inches.
David,3,6,tall,David is tall.,David is 3 feet 6 inches.
David,3,6,short,David is short.,David is 3 feet 6 inches.
David,3,7,tall,David is tall.,David is 3 feet 7 inches.
David,3,7,short,David is short.,David is 3 feet 7 inches.
David,3,8,tall,David is tall.,David is 3 feet 8 inches.
David,3,8,short,David is short.,David is 3 feet 8 inches.
David,3,9,tall,David is tall.,David is 3 feet 9 inches.
David,3,9,short,David is short.,David is 3 feet 9 inches.
David,3,10,tall,David is tall.,David is 3 feet 10 inches.
David,3,10,short,David is short.,David is 3 feet 10 inches.
David,3,11,tall,David is tall.,David is 3 feet 11 inches.
David,3,11,short,David is short.,David is 3 feet 11 inches.
David,4,1,tall,David is tall.,David is 4 feet 1 inches.
David,4,1,short,David is short.,David is 4 feet 1 inches.
David,4,2,tall,David is tall.,David is 4 feet 2 inches.
David,4,2,short,David is short.,David is 4 feet 2 inches.
David,4,3,tall,David is tall.,David is 4 feet 3 inches.
David,4,3,short,David is short.,David is 4 feet 3 inches.
David,4,4,tall,David is tall.,David is 4 feet 4 inches.
David,4,4,short,David is short.,David is 4 feet 4 inches.
David,4,5,tall,David is tall.,David is 4 feet 5 inches.
David,4,5,short,David is short.,David is 4 feet 5 inches.
David,4,6,tall,David is tall.,David is 4 feet 6 inches.
David,4,6,short,David is short.,David is 4 feet 6 inches.
David,4,7,tall,David is tall.,David is 4 feet 7 inches.
David,4,7,short,David is short.,David is 4 feet 7 inches.
David,4,8,tall,David is tall.,David is 4 feet 8 inches.
David,4,8,short,David is short.,David is 4 feet 8 inches.
David,4,9,tall,David is tall.,David is 4 feet 9 inches.
David,4,9,short,David is short.,David is 4 feet 9 inches.
David,4,10,tall,David is tall.,David is 4 feet 10 inches.
David,4,10,short,David is short.,David is 4 feet 10 inches.
David,4,11,tall,David is tall.,David is 4 feet 11 inches.
David,4,11,short,David is short.,David is 4 feet 11 inches.
David,5,1,tall,David is tall.,David is 5 feet 1 inches.
David,5,1,short,David is short.,David is 5 feet 1 inches.
David,5,2,tall,David is tall.,David is 5 feet 2 inches.
David,5,2,short,David is short.,David is 5 feet 2 inches.
David,5,3,tall,David is tall.,David is 5 feet 3 inches.
David,5,3,short,David is short.,David is 5 feet 3 inches.
David,5,4,tall,David is tall.,David is 5 feet 4 inches.
David,5,4,short,David is short.,David is 5 feet 4 inches.
David,5,5,tall,David is tall.,David is 5 feet 5 inches.
David,5,5,short,David is short.,David is 5 feet 5 inches.
David,5,6,tall,David is tall.,David is 5 feet 6 inches.
David,5,6,short,David is short.,David is 5 feet 6 inches.
David,5,7,tall,David is tall.,David is 5 feet 7 inches.
David,5,7,short,David is short.,David is 5 feet 7 inches.
David,5,8,tall,David is tall.,David is 5 feet 8 inches.
David,5,8,short,David is short.,David is 5 feet 8 inches.
David,5,9,tall,David is tall.,David is 5 feet 9 inches.
David,5,9,short,David is short.,David is 5 feet 9 inches.
David,5,10,tall,David is tall.,David is 5 feet 10 inches.
David,5,10,short,David is short.,David is 5 feet 10 inches.
David,5,11,tall,David is tall.,David is 5 feet 11 inches.
David,5,11,short,David is short.,David is 5 feet 11 inches.
David,6,1,tall,David is tall.,David is 6 feet 1 inches.
David,6,1,short,David is short.,David is 6 feet 1 inches.
David,6,2,tall,David is tall.,David is 6 feet 2 inches.
David,6,2,short,David is short.,David is 6 feet 2 inches.
David,6,3,tall,David is tall.,David is 6 feet 3 inches.
David,6,3,short,David is short.,David is 6 feet 3 inches.
David,6,4,tall,David is tall.,David is 6 feet 4 inches.
David,6,4,short,David is short.,David is 6 feet 4 inches.
David,6,5,tall,David is tall.,David is 6 feet 5 inches.
David,6,5,short,David is short.,David is 6 feet 5 inches.
David,6,6,tall,David is tall.,David is 6 feet 6 inches.
David,6,6,short,David is short.,David is 6 feet 6 inches.
David,6,7,tall,David is tall.,David is 6 feet 7 inches.
David,6,7,short,David is short.,David is 6 feet 7 inches.
David,6,8,tall,David is tall.,David is 6 feet 8 inches.
David,6,8,short,David is short.,David is 6 feet 8 inches.
David,6,9,tall,David is tall.,David is 6 feet 9 inches.
David,6,9,short,David is short.,David is 6 feet 9 inches.
David,6,10,tall,David is tall.,David is 6 feet 10 inches.
David,6,10,short,David is short.,David is 6 feet 10 inches.
David,6,11,tall,David is tall.,David is 6 feet 11 inches.
David,6,11,short,David is short.,David is 6 feet 11 inches.
David,7,1,tall,David is tall.,David is 7 feet 1 inches.
David,7,1,short,David is short.,David is 7 feet 1 inches.
David,7,2,tall,David is tall.,David is 7 feet 2 inches.
David,7,2,short,David is short.,David is 7 feet 2 inches.
David,7,3,tall,David is tall.,David is 7 feet 3 inches.
David,7,3,short,David is short.,David is 7 feet 3 inches.
David,7,4,tall,David is tall.,David is 7 feet 4 inches.
David,7,4,short,David is short.,David is 7 feet 4 inches.
David,7,5,tall,David is tall.,David is 7 feet 5 inches.
David,7,5,short,David is short.,David is 7 feet 5 inches.
David,7,6,tall,David is tall.,David is 7 feet 6 inches.
David,7,6,short,David is short.,David is 7 feet 6 inches.
David,7,7,tall,David is tall.,David is 7 feet 7 inches.
David,7,7,short,David is short.,David is 7 feet 7 inches.
David,7,8,tall,David is tall.,David is 7 feet 8 inches.
David,7,8,short,David is short.,David is 7 feet 8 inches.
David,7,9,tall,David is tall.,David is 7 feet 9 inches.
David,7,9,short,David is short.,David is 7 feet 9 inches.
David,7,10,tall,David is tall.,David is 7 feet 10 inches.
David,7,10,short,David is short.,David is 7 feet 10 inches.
David,7,11,tall,David is tall.,David is 7 feet 11 inches.
David,7,11,short,David is short.,David is 7 feet 11 inches.
David,8,1,tall,David is tall.,David is 8 feet 1 inches.
David,8,1,short,David is short.,David is 8 feet 1 inches.
David,8,2,tall,David is tall.,David is 8 feet 2 inches.
David,8,2,short,David is short.,David is 8 feet 2 inches.
David,8,3,tall,David is tall.,David is 8 feet 3 inches.
David,8,3,short,David is short.,David is 8 feet 3 inches.
David,8,4,tall,David is tall.,David is 8 feet 4 inches.
David,8,4,short,David is short.,David is 8 feet 4 inches.
David,8,5,tall,David is tall.,David is 8 feet 5 inches.
David,8,5,short,David is short.,David is 8 feet 5 inches.
David,8,6,tall,David is tall.,David is 8 feet 6 inches.
David,8,6,short,David is short.,David is 8 feet 6 inches.
David,8,7,tall,David is tall.,David is 8 feet 7 inches.
David,8,7,short,David is short.,David is 8 feet 7 inches.
David,8,8,tall,David is tall.,David is 8 feet 8 inches.
David,8,8,short,David is short.,David is 8 feet 8 inches.
David,8,9,tall,David is tall.,David is 8 feet 9 inches.
David,8,9,short,David is short.,David is 8 feet 9 inches.
David,8,10,tall,David is tall.,David is 8 feet 10 inches.
David,8,10,short,David is short.,David is 8 feet 10 inches.
David,8,11,tall,David is tall.,David is 8 feet 11 inches.
David,8,11,short,David is short.,David is 8 feet 11 inches.
James,2,1,tall,James is tall.,James is 2 feet 1 inches.
James,2,1,short,James is short.,James is 2 feet 1 inches.
James,2,2,tall,James is tall.,James is 2 feet 2 inches.
James,2,2,short,James is short.,James is 2 feet 2 inches.
James,2,3,tall,James is tall.,James is 2 feet 3 inches.
James,2,3,short,James is short.,James is 2 feet 3 inches.
James,2,4,tall,James is tall.,James is 2 feet 4 inches.
James,2,4,short,James is short.,James is 2 feet 4 inches.
James,2,5,tall,James is tall.,James is 2 feet 5 inches.
James,2,5,short,James is short.,James is 2 feet 5 inches.
James,2,6,tall,James is tall.,James is 2 feet 6 inches.
James,2,6,short,James is short.,James is 2 feet 6 inches.
James,2,7,tall,James is tall.,James is 2 feet 7 inches.
James,2,7,short,James is short.,James is 2 feet 7 inches.
James,2,8,tall,James is tall.,James is 2 feet 8 inches.
James,2,8,short,James is short.,James is 2 feet 8 inches.
James,2,9,tall,James is tall.,James is 2 feet 9 inches.
James,2,9,short,James is short.,James is 2 feet 9 inches.
James,2,10,tall,James is tall.,James is 2 feet 10 inches.
James,2,10,short,James is short.,James is 2 feet 10 inches.
James,2,11,tall,James is tall.,James is 2 feet 11 inches.
James,2,11,short,James is short.,James is 2 feet 11 inches.
James,3,1,tall,James is tall.,James is 3 feet 1 inches.
James,3,1,short,James is short.,James is 3 feet 1 inches.
James,3,2,tall,James is tall.,James is 3 feet 2 inches.
James,3,2,short,James is short.,James is 3 feet 2 inches.
James,3,3,tall,James is tall.,James is 3 feet 3 inches.
James,3,3,short,James is short.,James is 3 feet 3 inches.
James,3,4,tall,James is tall.,James is 3 feet 4 inches.
James,3,4,short,James is short.,James is 3 feet 4 inches.
James,3,5,tall,James is tall.,James is 3 feet 5 inches.
James,3,5,short,James is short.,James is 3 feet 5 inches.
James,3,6,tall,James is tall.,James is 3 feet 6 inches.
James,3,6,short,James is short.,James is 3 feet 6 inches.
James,3,7,tall,James is tall.,James is 3 feet 7 inches.
James,3,7,short,James is short.,James is 3 feet 7 inches.
James,3,8,tall,James is tall.,James is 3 feet 8 inches.
James,3,8,short,James is short.,James is 3 feet 8 inches.
James,3,9,tall,James is tall.,James is 3 feet 9 inches.
James,3,9,short,James is short.,James is 3 feet 9 inches.
James,3,10,tall,James is tall.,James is 3 feet 10 inches.
James,3,10,short,James is short.,James is 3 feet 10 inches.
James,3,11,tall,James is tall.,James is 3 feet 11 inches.
James,3,11,short,James is short.,James is 3 feet 11 inches.
James,4,1,tall,James is tall.,James is 4 feet 1 inches.
James,4,1,short,James is short.,James is 4 feet 1 inches.
James,4,2,tall,James is tall.,James is 4 feet 2 inches.
James,4,2,short,James is short.,James is 4 feet 2 inches.
James,4,3,tall,James is tall.,James is 4 feet 3 inches.
James,4,3,short,James is short.,James is 4 feet 3 inches.
James,4,4,tall,James is tall.,James is 4 feet 4 inches.
James,4,4,short,James is short.,James is 4 feet 4 inches.
James,4,5,tall,James is tall.,James is 4 feet 5 inches.
James,4,5,short,James is short.,James is 4 feet 5 inches.
James,4,6,tall,James is tall.,James is 4 feet 6 inches.
James,4,6,short,James is short.,James is 4 feet 6 inches.
James,4,7,tall,James is tall.,James is 4 feet 7 inches.
James,4,7,short,James is short.,James is 4 feet 7 inches.
James,4,8,tall,James is tall.,James is 4 feet 8 inches.
James,4,8,short,James is short.,James is 4 feet 8 inches.
James,4,9,tall,James is tall.,James is 4 feet 9 inches.
James,4,9,short,James is short.,James is 4 feet 9 inches.
James,4,10,tall,James is tall.,James is 4 feet 10 inches.
James,4,10,short,James is short.,James is 4 feet 10 inches.
James,4,11,tall,James is tall.,James is 4 feet 11 inches.
James,4,11,short,James is short.,James is 4 feet 11 inches.
James,5,1,tall,James is tall.,James is 5 feet 1 inches.
James,5,1,short,James is short.,James is 5 feet 1 inches.
James,5,2,tall,James is tall.,James is 5 feet 2 inches.
James,5,2,short,James is short.,James is 5 feet 2 inches.
James,5,3,tall,James is tall.,James is 5 feet 3 inches.
James,5,3,short,James is short.,James is 5 feet 3 inches.
James,5,4,tall,James is tall.,James is 5 feet 4 inches.
James,5,4,short,James is short.,James is 5 feet 4 inches.
James,5,5,tall,James is tall.,James is 5 feet 5 inches.
James,5,5,short,James is short.,James is 5 feet 5 inches.
James,5,6,tall,James is tall.,James is 5 feet 6 inches.
James,5,6,short,James is short.,James is 5 feet 6 inches.
James,5,7,tall,James is tall.,James is 5 feet 7 inches.
James,5,7,short,James is short.,James is 5 feet 7 inches.
James,5,8,tall,James is tall.,James is 5 feet 8 inches.
James,5,8,short,James is short.,James is 5 feet 8 inches.
James,5,9,tall,James is tall.,James is 5 feet 9 inches.
James,5,9,short,James is short.,James is 5 feet 9 inches.
James,5,10,tall,James is tall.,James is 5 feet 10 inches.
James,5,10,short,James is short.,James is 5 feet 10 inches.
James,5,11,tall,James is tall.,James is 5 feet 11 inches.
James,5,11,short,James is short.,James is 5 feet 11 inches.
James,6,1,tall,James is tall.,James is 6 feet 1 inches.
James,6,1,short,James is short.,James is 6 feet 1 inches.
James,6,2,tall,James is tall.,James is 6 feet 2 inches.
James,6,2,short,James is short.,James is 6 feet 2 inches.
James,6,3,tall,James is tall.,James is 6 feet 3 inches.
James,6,3,short,James is short.,James is 6 feet 3 inches.
James,6,4,tall,James is tall.,James is 6 feet 4 inches.
James,6,4,short,James is short.,James is 6 feet 4 inches.
James,6,5,tall,James is tall.,James is 6 feet 5 inches.
James,6,5,short,James is short.,James is 6 feet 5 inches.
James,6,6,tall,James is tall.,James is 6 feet 6 inches.
James,6,6,short,James is short.,James is 6 feet 6 inches.
James,6,7,tall,James is tall.,James is 6 feet 7 inches.
James,6,7,short,James is short.,James is 6 feet 7 inches.
James,6,8,tall,James is tall.,James is 6 feet 8 inches.
