name,feet,inches,categories,premise,hypothesis
Stephanie,5,3,tall,Stephanie's height is 5 feet 3 inches.,Stephanie is tall.
Stephanie,5,3,short,Stephanie's height is 5 feet 3 inches.,Stephanie is short.
Stephanie,5,4,tall,Stephanie's height is 5 feet 4 inches.,Stephanie is tall.
Stephanie,5,4,short,Stephanie's height is 5 feet 4 inches.,Stephanie is short.
Stephanie,5,5,tall,Stephanie's height is 5 feet 5 inches.,Stephanie is tall.
Stephanie,5,5,short,Stephanie's height is 5 feet 5 inches.,Stephanie is short.
Stephanie,5,6,tall,Stephanie's height is 5 feet 6 inches.,Stephanie is tall.
Stephanie,5,6,short,Stephanie's height is 5 feet 6 inches.,Stephanie is short.
Stephanie,5,7,tall,Stephanie's height is 5 feet 7 inches.,Stephanie is tall.
Stephanie,5,7,short,Stephanie's height is 5 feet 7 inches.,Stephanie is short.
Stephanie,5,8,tall,Stephanie's height is 5 feet 8 inches.,Stephanie is tall.
Stephanie,5,8,short,Stephanie's height is 5 feet 8 inches.,Stephanie is short.
Stephanie,5,9,tall,Stephanie's height is 5 feet 9 inches.,Stephanie is tall.
Stephanie,5,9,short,Stephanie's height is 5 feet 9 inches.,Stephanie is short.
Stephanie,5,10,tall,Stephanie's height is 5 feet 10 inches.,Stephanie is tall.
Stephanie,5,10,short,Stephanie's height is 5 feet 10 inches.,Stephanie is short.
Stephanie,5,11,tall,Stephanie's height is 5 feet 11 inches.,Stephanie is tall.
Stephanie,5,11,short,Stephanie's height is 5 feet 11 inches.,Stephanie is short.
Stephanie,6,1,tall,Stephanie's height is 6 feet 1 inches.,Stephanie is tall.
Stephanie,6,1,short,Stephanie's height is 6 feet 1 inches.,Stephanie is short.
Stephanie,6,2,tall,Stephanie's height is 6 feet 2 inches.,Stephanie is tall.
Stephanie,6,2,short,Stephanie's height is 6 feet 2 inches.,Stephanie is short.
Stephanie,6,3,tall,Stephanie's height is 6 feet 3 inches.,Stephanie is tall.
Stephanie,6,3,short,Stephanie's height is 6 feet 3 inches.,Stephanie is short.
Stephanie,6,4,tall,Stephanie's height is 6 feet 4 inches.,Stephanie is tall.
Stephanie,6,4,short,Stephanie's height is 6 feet 4 inches.,Stephanie is short.
Stephanie,6,5,tall,Stephanie's height is 6 feet 5 inches.,Stephanie is tall.
Stephanie,6,5,short,Stephanie's height is 6 feet 5 inches.,Stephanie is short.
Stephanie,6,6,tall,Stephanie's height is 6 feet 6 inches.,Stephanie is tall.
Stephanie,6,6,short,Stephanie's height is 6 feet 6 inches.,Stephanie is short.
Stephanie,6,7,tall,Stephanie's height is 6 feet 7 inches.,Stephanie is tall.
Stephanie,6,7,short,Stephanie's height is 6 feet 7 inches.,Stephanie is short.
Stephanie,6,8,tall,Stephanie's height is 6 feet 8 inches.,Stephanie is tall.
Stephanie,6,8,short,Stephanie's height is 6 feet 8 inches.,Stephanie is short.
Stephanie,6,9,tall,Stephanie's height is 6 feet 9 inches.,Stephanie is tall.
Stephanie,6,9,short,Stephanie's height is 6 feet 9 inches.,Stephanie is short.
Stephanie,6,10,tall,Stephanie's height is 6 feet 10 inches.,Stephanie is tall.
Stephanie,6,10,short,Stephanie's height is 6 feet 10 inches.,Stephanie is short.
Stephanie,6,11,tall,Stephanie's height is 6 feet 11 inches.,Stephanie is tall.
Stephanie,6,11,short,Stephanie's height is 6 feet 11 inches.,Stephanie is short.
Stephanie,7,1,tall,Stephanie's height is 7 feet 1 inches.,Stephanie is tall.
Stephanie,7,1,short,Stephanie's height is 7 feet 1 inches.,Stephanie is short.
Stephanie,7,2,tall,Stephanie's height is 7 feet 2 inches.,Stephanie is tall.
Stephanie,7,2,short,Stephanie's height is 7 feet 2 inches.,Stephanie is short.
Stephanie,7,3,tall,Stephanie's height is 7 feet 3 inches.,Stephanie is tall.
Stephanie,7,3,short,Stephanie's height is 7 feet 3 inches.,Stephanie is short.
Stephanie,7,4,tall,Stephanie's height is 7 feet 4 inches.,Stephanie is tall.
Stephanie,7,4,short,Stephanie's height is 7 feet 4 inches.,Stephanie is short.
Stephanie,7,5,tall,Stephanie's height is 7 feet 5 inches.,Stephanie is tall.
Stephanie,7,5,short,Stephanie's height is 7 feet 5 inches.,Stephanie is short.
Stephanie,7,6,tall,Stephanie's height is 7 feet 6 inches.,Stephanie is tall.
Stephanie,7,6,short,Stephanie's height is 7 feet 6 inches.,Stephanie is short.
Stephanie,7,7,tall,Stephanie's height is 7 feet 7 inches.,Stephanie is tall.
Stephanie,7,7,short,Stephanie's height is 7 feet 7 inches.,Stephanie is short.
Stephanie,7,8,tall,Stephanie's height is 7 feet 8 inches.,Stephanie is tall.
Stephanie,7,8,short,Stephanie's height is 7 feet 8 inches.,Stephanie is short.
Stephanie,7,9,tall,Stephanie's height is 7 feet 9 inches.,Stephanie is tall.
Stephanie,7,9,short,Stephanie's height is 7 feet 9 inches.,Stephanie is short.
Stephanie,7,10,tall,Stephanie's height is 7 feet 10 inches.,Stephanie is tall.
Stephanie,7,10,short,Stephanie's height is 7 feet 10 inches.,Stephanie is short.
Stephanie,7,11,tall,Stephanie's height is 7 feet 11 inches.,Stephanie is tall.
Stephanie,7,11,short,Stephanie's height is 7 feet 11 inches.,Stephanie is short.
Stephanie,8,1,tall,Stephanie's height is 8 feet 1 inches.,Stephanie is tall.
Stephanie,8,1,short,Stephanie's height is 8 feet 1 inches.,Stephanie is short.
Stephanie,8,2,tall,Stephanie's height is 8 feet 2 inches.,Stephanie is tall.
Stephanie,8,2,short,Stephanie's height is 8 feet 2 inches.,Stephanie is short.
Stephanie,8,3,tall,Stephanie's height is 8 feet 3 inches.,Stephanie is tall.
Stephanie,8,3,short,Stephanie's height is 8 feet 3 inches.,Stephanie is short.
Stephanie,8,4,tall,Stephanie's height is 8 feet 4 inches.,Stephanie is tall.
Stephanie,8,4,short,Stephanie's height is 8 feet 4 inches.,Stephanie is short.
Stephanie,8,5,tall,Stephanie's height is 8 feet 5 inches.,Stephanie is tall.
Stephanie,8,5,short,Stephanie's height is 8 feet 5 inches.,Stephanie is short.
Stephanie,8,6,tall,Stephanie's height is 8 feet 6 inches.,Stephanie is tall.
Stephanie,8,6,short,Stephanie's height is 8 feet 6 inches.,Stephanie is short.
Stephanie,8,7,tall,Stephanie's height is 8 feet 7 inches.,Stephanie is tall.
Stephanie,8,7,short,Stephanie's height is 8 feet 7 inches.,Stephanie is short.
Stephanie,8,8,tall,Stephanie's height is 8 feet 8 inches.,Stephanie is tall.
Stephanie,8,8,short,Stephanie's height is 8 feet 8 inches.,Stephanie is short.
Stephanie,8,9,tall,Stephanie's height is 8 feet 9 inches.,Stephanie is tall.
Stephanie,8,9,short,Stephanie's height is 8 feet 9 inches.,Stephanie is short.
Stephanie,8,10,tall,Stephanie's height is 8 feet 10 inches.,Stephanie is tall.
Stephanie,8,10,short,Stephanie's height is 8 feet 10 inches.,Stephanie is short.
Stephanie,8,11,tall,Stephanie's height is 8 feet 11 inches.,Stephanie is tall.
Stephanie,8,11,short,Stephanie's height is 8 feet 11 inches.,Stephanie is short.
Susan,2,1,tall,Susan's height is 2 feet 1 inches.,Susan is tall.
Susan,2,1,short,Susan's height is 2 feet 1 inches.,Susan is short.
Susan,2,2,tall,Susan's height is 2 feet 2 inches.,Susan is tall.
Susan,2,2,short,Susan's height is 2 feet 2 inches.,Susan is short.
Susan,2,3,tall,Susan's height is 2 feet 3 inches.,Susan is tall.
Susan,2,3,short,Susan's height is 2 feet 3 inches.,Susan is short.
Susan,2,4,tall,Susan's height is 2 feet 4 inches.,Susan is tall.
Susan,2,4,short,Susan's height is 2 feet 4 inches.,Susan is short.
Susan,2,5,tall,Susan's height is 2 feet 5 inches.,Susan is tall.
Susan,2,5,short,Susan's height is 2 feet 5 inches.,Susan is short.
Susan,2,6,tall,Susan's height is 2 feet 6 inches.,Susan is tall.
Susan,2,6,short,Susan's height is 2 feet 6 inches.,Susan is short.
Susan,2,7,tall,Susan's height is 2 feet 7 inches.,Susan is tall.
Susan,2,7,short,Susan's height is 2 feet 7 inches.,Susan is short.
Susan,2,8,tall,Susan's height is 2 feet 8 inches.,Susan is tall.
Susan,2,8,short,Susan's height is 2 feet 8 inches.,Susan is short.
Susan,2,9,tall,Susan's height is 2 feet 9 inches.,Susan is tall.
Susan,2,9,short,Susan's height is 2 feet 9 inches.,Susan is short.
Susan,2,10,tall,Susan's height is 2 feet 10 inches.,Susan is tall.
Susan,2,10,short,Susan's height is 2 feet 10 inches.,Susan is short.
Susan,2,11,tall,Susan's height is 2 feet 11 inches.,Susan is tall.
Susan,2,11,short,Susan's height is 2 feet 11 inches.,Susan is short.
Susan,3,1,tall,Susan's height is 3 feet 1 inches.,Susan is tall.
Susan,3,1,short,Susan's height is 3 feet 1 inches.,Susan is short.
Susan,3,2,tall,Susan's height is 3 feet 2 inches.,Susan is tall.
Susan,3,2,short,Susan's height is 3 feet 2 inches.,Susan is short.
Susan,3,3,tall,Susan's height is 3 feet 3 inches.,Susan is tall.
Susan,3,3,short,Susan's height is 3 feet 3 inches.,Susan is short.
Susan,3,4,tall,Susan's height is 3 feet 4 inches.,Susan is tall.
Susan,3,4,short,Susan's height is 3 feet 4 inches.,Susan is short.
Susan,3,5,tall,Susan's height is 3 feet 5 inches.,Susan is tall.
Susan,3,5,short,Susan's height is 3 feet 5 inches.,Susan is short.
Susan,3,6,tall,Susan's height is 3 feet 6 inches.,Susan is tall.
Susan,3,6,short,Susan's height is 3 feet 6 inches.,Susan is short.
Susan,3,7,tall,Susan's height is 3 feet 7 inches.,Susan is tall.
Susan,3,7,short,Susan's height is 3 feet 7 inches.,Susan is short.
Susan,3,8,tall,Susan's height is 3 feet 8 inches.,Susan is tall.
Susan,3,8,short,Susan's height is 3 feet 8 inches.,Susan is short.
Susan,3,9,tall,Susan's height is 3 feet 9 inches.,Susan is tall.
Susan,3,9,short,Susan's height is 3 feet 9 inches.,Susan is short.
Susan,3,10,tall,Susan's height is 3 feet 10 inches.,Susan is tall.
Susan,3,10,short,Susan's height is 3 feet 10 inches.,Susan is short.
Susan,3,11,tall,Susan's height is 3 feet 11 inches.,Susan is tall.
Susan,3,11,short,Susan's height is 3 feet 11 inches.,Susan is short.
Susan,4,1,tall,Susan's height is 4 feet 1 inches.,Susan is tall.
Susan,4,1,short,Susan's height is 4 feet 1 inches.,Susan is short.
Susan,4,2,tall,Susan's height is 4 feet 2 inches.,Susan is tall.
Susan,4,2,short,Susan's height is 4 feet 2 inches.,Susan is short.
Susan,4,3,tall,Susan's height is 4 feet 3 inches.,Susan is tall.
Susan,4,3,short,Susan's height is 4 feet 3 inches.,Susan is short.
Susan,4,4,tall,Susan's height is 4 feet 4 inches.,Susan is tall.
Susan,4,4,short,Susan's height is 4 feet 4 inches.,Susan is short.
Susan,4,5,tall,Susan's height is 4 feet 5 inches.,Susan is tall.
Susan,4,5,short,Susan's height is 4 feet 5 inches.,Susan is short.
Susan,4,6,tall,Susan's height is 4 feet 6 inches.,Susan is tall.
Susan,4,6,short,Susan's height is 4 feet 6 inches.,Susan is short.
Susan,4,7,tall,Susan's height is 4 feet 7 inches.,Susan is tall.
Susan,4,7,short,Susan's height is 4 feet 7 inches.,Susan is short.
Susan,4,8,tall,Susan's height is 4 feet 8 inches.,Susan is tall.
Susan,4,8,short,Susan's height is 4 feet 8 inches.,Susan is short.
Susan,4,9,tall,Susan's height is 4 feet 9 inches.,Susan is tall.
Susan,4,9,short,Susan's height is 4 feet 9 inches.,Susan is short.
Susan,4,10,tall,Susan's height is 4 feet 10 inches.,Susan is tall.
Susan,4,10,short,Susan's height is 4 feet 10 inches.,Susan is short.
Susan,4,11,tall,Susan's height is 4 feet 11 inches.,Susan is tall.
Susan,4,11,short,Susan's height is 4 feet 11 inches.,Susan is short.
Susan,5,1,tall,Susan's height is 5 feet 1 inches.,Susan is tall.
Susan,5,1,short,Susan's height is 5 feet 1 inches.,Susan is short.
Susan,5,2,tall,Susan's height is 5 feet 2 inches.,Susan is tall.
Susan,5,2,short,Susan's height is 5 feet 2 inches.,Susan is short.
Susan,5,3,tall,Susan's height is 5 feet 3 inches.,Susan is tall.
Susan,5,3,short,Susan's height is 5 feet 3 inches.,Susan is short.
Susan,5,4,tall,Susan's height is 5 feet 4 inches.,Susan is tall.
Susan,5,4,short,Susan's height is 5 feet 4 inches.,Susan is short.
Susan,5,5,tall,Susan's height is 5 feet 5 inches.,Susan is tall.
Susan,5,5,short,Susan's height is 5 feet 5 inches.,Susan is short.
Susan,5,6,tall,Susan's height is 5 feet 6 inches.,Susan is tall.
Susan,5,6,short,Susan's height is 5 feet 6 inches.,Susan is short.
Susan,5,7,tall,Susan's height is 5 feet 7 inches.,Susan is tall.
Susan,5,7,short,Susan's height is 5 feet 7 inches.,Susan is short.
Susan,5,8,tall,Susan's height is 5 feet 8 inches.,Susan is tall.
Susan,5,8,short,Susan's height is 5 feet 8 inches.,Susan is short.
Susan,5,9,tall,Susan's height is 5 feet 9 inches.,Susan is tall.
Susan,5,9,short,Susan's height is 5 feet 9 inches.,Susan is short.
Susan,5,10,tall,Susan's height is 5 feet 10 inches.,Susan is tall.
Susan,5,10,short,Susan's height is 5 feet 10 inches.,Susan is short.
Susan,5,11,tall,Susan's height is 5 feet 11 inches.,Susan is tall.
Susan,5,11,short,Susan's height is 5 feet 11 inches.,Susan is short.
Susan,6,1,tall,Susan's height is 6 feet 1 inches.,Susan is tall.
Susan,6,1,short,Susan's height is 6 feet 1 inches.,Susan is short.
Susan,6,2,tall,Susan's height is 6 feet 2 inches.,Susan is tall.
Susan,6,2,short,Susan's height is 6 feet 2 inches.,Susan is short.
Susan,6,3,tall,Susan's height is 6 feet 3 inches.,Susan is tall.
Susan,6,3,short,Susan's height is 6 feet 3 inches.,Susan is short.
Susan,6,4,tall,Susan's height is 6 feet 4 inches.,Susan is tall.
Susan,6,4,short,Susan's height is 6 feet 4 inches.,Susan is short.
Susan,6,5,tall,Susan's height is 6 feet 5 inches.,Susan is tall.
Susan,6,5,short,Susan's height is 6 feet 5 inches.,Susan is short.
Susan,6,6,tall,Susan's height is 6 feet 6 inches.,Susan is tall.
Susan,6,6,short,Susan's height is 6 feet 6 inches.,Susan is short.
Susan,6,7,tall,Susan's height is 6 feet 7 inches.,Susan is tall.
Susan,6,7,short,Susan's height is 6 feet 7 inches.,Susan is short.
Susan,6,8,tall,Susan's height is 6 feet 8 inches.,Susan is tall.
Susan,6,8,short,Susan's height is 6 feet 8 inches.,Susan is short.
Susan,6,9,tall,Susan's height is 6 feet 9 inches.,Susan is tall.
Susan,6,9,short,Susan's height is 6 feet 9 inches.,Susan is short.
Susan,6,10,tall,Susan's height is 6 feet 10 inches.,Susan is tall.
Susan,6,10,short,Susan's height is 6 feet 10 inches.,Susan is short.
Susan,6,11,tall,Susan's height is 6 feet 11 inches.,Susan is tall.
Susan,6,11,short,Susan's height is 6 feet 11 inches.,Susan is short.
Susan,7,1,tall,Susan's height is 7 feet 1 inches.,Susan is tall.
Susan,7,1,short,Susan's height is 7 feet 1 inches.,Susan is short.
Susan,7,2,tall,Susan's height is 7 feet 2 inches.,Susan is tall.
Susan,7,2,short,Susan's height is 7 feet 2 inches.,Susan is short.
Susan,7,3,tall,Susan's height is 7 feet 3 inches.,Susan is tall.
Susan,7,3,short,Susan's height is 7 feet 3 inches.,Susan is short.
Susan,7,4,tall,Susan's height is 7 feet 4 inches.,Susan is tall.
Susan,7,4,short,Susan's height is 7 feet 4 inches.,Susan is short.
Susan,7,5,tall,Susan's height is 7 feet 5 inches.,Susan is tall.
Susan,7,5,short,Susan's height is 7 feet 5 inches.,Susan is short.
Susan,7,6,tall,Susan's height is 7 feet 6 inches.,Susan is tall.
Susan,7,6,short,Susan's height is 7 feet 6 inches.,Susan is short.
Susan,7,7,tall,Susan's height is 7 feet 7 inches.,Susan is tall.
Susan,7,7,short,Susan's height is 7 feet 7 inches.,Susan is short.
Susan,7,8,tall,Susan's height is 7 feet 8 inches.,Susan is tall.
Susan,7,8,short,Susan's height is 7 feet 8 inches.,Susan is short.
Susan,7,9,tall,Susan's height is 7 feet 9 inches.,Susan is tall.
Susan,7,9,short,Susan's height is 7 feet 9 inches.,Susan is short.
Susan,7,10,tall,Susan's height is 7 feet 10 inches.,Susan is tall.
Susan,7,10,short,Susan's height is 7 feet 10 inches.,Susan is short.
Susan,7,11,tall,Susan's height is 7 feet 11 inches.,Susan is tall.
Susan,7,11,short,Susan's height is 7 feet 11 inches.,Susan is short.
Susan,8,1,tall,Susan's height is 8 feet 1 inches.,Susan is tall.
Susan,8,1,short,Susan's height is 8 feet 1 inches.,Susan is short.
Susan,8,2,tall,Susan's height is 8 feet 2 inches.,Susan is tall.
Susan,8,2,short,Susan's height is 8 feet 2 inches.,Susan is short.
Susan,8,3,tall,Susan's height is 8 feet 3 inches.,Susan is tall.
Susan,8,3,short,Susan's height is 8 feet 3 inches.,Susan is short.
Susan,8,4,tall,Susan's height is 8 feet 4 inches.,Susan is tall.
Susan,8,4,short,Susan's height is 8 feet 4 inches.,Susan is short.
Susan,8,5,tall,Susan's height is 8 feet 5 inches.,Susan is tall.
Susan,8,5,short,Susan's height is 8 feet 5 inches.,Susan is short.
Susan,8,6,tall,Susan's height is 8 feet 6 inches.,Susan is tall.
Susan,8,6,short,Susan's height is 8 feet 6 inches.,Susan is short.
Susan,8,7,tall,Susan's height is 8 feet 7 inches.,Susan is tall.
Susan,8,7,short,Susan's height is 8 feet 7 inches.,Susan is short.
Susan,8,8,tall,Susan's height is 8 feet 8 inches.,Susan is tall.
Susan,8,8,short,Susan's height is 8 feet 8 inches.,Susan is short.
Susan,8,9,tall,Susan's height is 8 feet 9 inches.,Susan is tall.
Susan,8,9,short,Susan's height is 8 feet 9 inches.,Susan is short.
Susan,8,10,tall,Susan's height is 8 feet 10 inches.,Susan is tall.
Susan,8,10,short,Susan's height is 8 feet 10 inches.,Susan is short.
Susan,8,11,tall,Susan's height is 8 feet 11 inches.,Susan is tall.
Susan,8,11,short,Susan's height is 8 feet 11 inches.,Susan is short.
Virginia,2,1,tall,Virginia's height is 2 feet 1 inches.,Virginia is tall.
Virginia,2,1,short,Virginia's height is 2 feet 1 inches.,Virginia is short.
Virginia,2,2,tall,Virginia's height is 2 feet 2 inches.,Virginia is tall.
Virginia,2,2,short,Virginia's height is 2 feet 2 inches.,Virginia is short.
Virginia,2,3,tall,Virginia's height is 2 feet 3 inches.,Virginia is tall.
Virginia,2,3,short,Virginia's height is 2 feet 3 inches.,Virginia is short.
Virginia,2,4,tall,Virginia's height is 2 feet 4 inches.,Virginia is tall.
Virginia,2,4,short,Virginia's height is 2 feet 4 inches.,Virginia is short.
Virginia,2,5,tall,Virginia's height is 2 feet 5 inches.,Virginia is tall.
Virginia,2,5,short,Virginia's height is 2 feet 5 inches.,Virginia is short.
Virginia,2,6,tall,Virginia's height is 2 feet 6 inches.,Virginia is tall.
Virginia,2,6,short,Virginia's height is 2 feet 6 inches.,Virginia is short.
Virginia,2,7,tall,Virginia's height is 2 feet 7 inches.,Virginia is tall.
Virginia,2,7,short,Virginia's height is 2 feet 7 inches.,Virginia is short.
Virginia,2,8,tall,Virginia's height is 2 feet 8 inches.,Virginia is tall.
Virginia,2,8,short,Virginia's height is 2 feet 8 inches.,Virginia is short.
Virginia,2,9,tall,Virginia's height is 2 feet 9 inches.,Virginia is tall.
Virginia,2,9,short,Virginia's height is 2 feet 9 inches.,Virginia is short.
Virginia,2,10,tall,Virginia's height is 2 feet 10 inches.,Virginia is tall.
Virginia,2,10,short,Virginia's height is 2 feet 10 inches.,Virginia is short.
Virginia,2,11,tall,Virginia's height is 2 feet 11 inches.,Virginia is tall.
Virginia,2,11,short,Virginia's height is 2 feet 11 inches.,Virginia is short.
Virginia,3,1,tall,Virginia's height is 3 feet 1 inches.,Virginia is tall.
Virginia,3,1,short,Virginia's height is 3 feet 1 inches.,Virginia is short.
Virginia,3,2,tall,Virginia's height is 3 feet 2 inches.,Virginia is tall.
Virginia,3,2,short,Virginia's height is 3 feet 2 inches.,Virginia is short.
Virginia,3,3,tall,Virginia's height is 3 feet 3 inches.,Virginia is tall.
Virginia,3,3,short,Virginia's height is 3 feet 3 inches.,Virginia is short.
Virginia,3,4,tall,Virginia's height is 3 feet 4 inches.,Virginia is tall.
Virginia,3,4,short,Virginia's height is 3 feet 4 inches.,Virginia is short.
Virginia,3,5,tall,Virginia's height is 3 feet 5 inches.,Virginia is tall.
Virginia,3,5,short,Virginia's height is 3 feet 5 inches.,Virginia is short.
Virginia,3,6,tall,Virginia's height is 3 feet 6 inches.,Virginia is tall.
Virginia,3,6,short,Virginia's height is 3 feet 6 inches.,Virginia is short.
Virginia,3,7,tall,Virginia's height is 3 feet 7 inches.,Virginia is tall.
Virginia,3,7,short,Virginia's height is 3 feet 7 inches.,Virginia is short.
Virginia,3,8,tall,Virginia's height is 3 feet 8 inches.,Virginia is tall.
Virginia,3,8,short,Virginia's height is 3 feet 8 inches.,Virginia is short.
Virginia,3,9,tall,Virginia's height is 3 feet 9 inches.,Virginia is tall.
Virginia,3,9,short,Virginia's height is 3 feet 9 inches.,Virginia is short.
Virginia,3,10,tall,Virginia's height is 3 feet 10 inches.,Virginia is tall.
Virginia,3,10,short,Virginia's height is 3 feet 10 inches.,Virginia is short.
Virginia,3,11,tall,Virginia's height is 3 feet 11 inches.,Virginia is tall.
Virginia,3,11,short,Virginia's height is 3 feet 11 inches.,Virginia is short.
Virginia,4,1,tall,Virginia's height is 4 feet 1 inches.,Virginia is tall.
Virginia,4,1,short,Virginia's height is 4 feet 1 inches.,Virginia is short.
Virginia,4,2,tall,Virginia's height is 4 feet 2 inches.,Virginia is tall.
Virginia,4,2,short,Virginia's height is 4 feet 2 inches.,Virginia is short.
Virginia,4,3,tall,Virginia's height is 4 feet 3 inches.,Virginia is tall.
Virginia,4,3,short,Virginia's height is 4 feet 3 inches.,Virginia is short.
Virginia,4,4,tall,Virginia's height is 4 feet 4 inches.,Virginia is tall.
Virginia,4,4,short,Virginia's height is 4 feet 4 inches.,Virginia is short.
Virginia,4,5,tall,Virginia's height is 4 feet 5 inches.,Virginia is tall.
Virginia,4,5,short,Virginia's height is 4 feet 5 inches.,Virginia is short.
Virginia,4,6,tall,Virginia's height is 4 feet 6 inches.,Virginia is tall.
Virginia,4,6,short,Virginia's height is 4 feet 6 inches.,Virginia is short.
Virginia,4,7,tall,Virginia's height is 4 feet 7 inches.,Virginia is tall.
Virginia,4,7,short,Virginia's height is 4 feet 7 inches.,Virginia is short.
Virginia,4,8,tall,Virginia's height is 4 feet 8 inches.,Virginia is tall.
Virginia,4,8,short,Virginia's height is 4 feet 8 inches.,Virginia is short.
Virginia,4,9,tall,Virginia's height is 4 feet 9 inches.,Virginia is tall.
Virginia,4,9,short,Virginia's height is 4 feet 9 inches.,Virginia is short.
Virginia,4,10,tall,Virginia's height is 4 feet 10 inches.,Virginia is tall.
Virginia,4,10,short,Virginia's height is 4 feet 10 inches.,Virginia is short.
Virginia,4,11,tall,Virginia's height is 4 feet 11 inches.,Virginia is tall.
Virginia,4,11,short,Virginia's height is 4 feet 11 inches.,Virginia is short.
Virginia,5,1,tall,Virginia's height is 5 feet 1 inches.,Virginia is tall.
Virginia,5,1,short,Virginia's height is 5 feet 1 inches.,Virginia is short.
Virginia,5,2,tall,Virginia's height is 5 feet 2 inches.,Virginia is tall.
Virginia,5,2,short,Virginia's height is 5 feet 2 inches.,Virginia is short.
Virginia,5,3,tall,Virginia's height is 5 feet 3 inches.,Virginia is tall.
Virginia,5,3,short,Virginia's height is 5 feet 3 inches.,Virginia is short.
Virginia,5,4,tall,Virginia's height is 5 feet 4 inches.,Virginia is tall.
Virginia,5,4,short,Virginia's height is 5 feet 4 inches.,Virginia is short.
Virginia,5,5,tall,Virginia's height is 5 feet 5 inches.,Virginia is tall.
Virginia,5,5,short,Virginia's height is 5 feet 5 inches.,Virginia is short.
Virginia,5,6,tall,Virginia's height is 5 feet 6 inches.,Virginia is tall.
Virginia,5,6,short,Virginia's height is 5 feet 6 inches.,Virginia is short.
Virginia,5,7,tall,Virginia's height is 5 feet 7 inches.,Virginia is tall.
Virginia,5,7,short,Virginia's height is 5 feet 7 inches.,Virginia is short.
Virginia,5,8,tall,Virginia's height is 5 feet 8 inches.,Virginia is tall.
Virginia,5,8,short,Virginia's height is 5 feet 8 inches.,Virginia is short.
Virginia,5,9,tall,Virginia's height is 5 feet 9 inches.,Virginia is tall.
Virginia,5,9,short,Virginia's height is 5 feet 9 inches.,Virginia is short.
Virginia,5,10,tall,Virginia's height is 5 feet 10 inches.,Virginia is tall.
Virginia,5,10,short,Virginia's height is 5 feet 10 inches.,Virginia is short.
Virginia,5,11,tall,Virginia's height is 5 feet 11 inches.,Virginia is tall.
Virginia,5,11,short,Virginia's height is 5 feet 11 inches.,Virginia is short.
Virginia,6,1,tall,Virginia's height is 6 feet 1 inches.,Virginia is tall.
Virginia,6,1,short,Virginia's height is 6 feet 1 inches.,Virginia is short.
Virginia,6,2,tall,Virginia's height is 6 feet 2 inches.,Virginia is tall.
Virginia,6,2,short,Virginia's height is 6 feet 2 inches.,Virginia is short.
Virginia,6,3,tall,Virginia's height is 6 feet 3 inches.,Virginia is tall.
Virginia,6,3,short,Virginia's height is 6 feet 3 inches.,Virginia is short.
Virginia,6,4,tall,Virginia's height is 6 feet 4 inches.,Virginia is tall.
Virginia,6,4,short,Virginia's height is 6 feet 4 inches.,Virginia is short.
Virginia,6,5,tall,Virginia's height is 6 feet 5 inches.,Virginia is tall.
Virginia,6,5,short,Virginia's height is 6 feet 5 inches.,Virginia is short.
Virginia,6,6,tall,Virginia's height is 6 feet 6 inches.,Virginia is tall.
Virginia,6,6,short,Virginia's height is 6 feet 6 inches.,Virginia is short.
Virginia,6,7,tall,Virginia's height is 6 feet 7 inches.,Virginia is tall.
Virginia,6,7,short,Virginia's height is 6 feet 7 inches.,Virginia is short.
Virginia,6,8,tall,Virginia's height is 6 feet 8 inches.,Virginia is tall.
Virginia,6,8,short,Virginia's height is 6 feet 8 inches.,Virginia is short.
Virginia,6,9,tall,Virginia's height is 6 feet 9 inches.,Virginia is tall.
Virginia,6,9,short,Virginia's height is 6 feet 9 inches.,Virginia is short.
Virginia,6,10,tall,Virginia's height is 6 feet 10 inches.,Virginia is tall.
Virginia,6,10,short,Virginia's height is 6 feet 10 inches.,Virginia is short.
Virginia,6,11,tall,Virginia's height is 6 feet 11 inches.,Virginia is tall.
Virginia,6,11,short,Virginia's height is 6 feet 11 inches.,Virginia is short.
Virginia,7,1,tall,Virginia's height is 7 feet 1 inches.,Virginia is tall.
Virginia,7,1,short,Virginia's height is 7 feet 1 inches.,Virginia is short.
Virginia,7,2,tall,Virginia's height is 7 feet 2 inches.,Virginia is tall.
Virginia,7,2,short,Virginia's height is 7 feet 2 inches.,Virginia is short.
Virginia,7,3,tall,Virginia's height is 7 feet 3 inches.,Virginia is tall.
Virginia,7,3,short,Virginia's height is 7 feet 3 inches.,Virginia is short.
Virginia,7,4,tall,Virginia's height is 7 feet 4 inches.,Virginia is tall.
Virginia,7,4,short,Virginia's height is 7 feet 4 inches.,Virginia is short.
Virginia,7,5,tall,Virginia's height is 7 feet 5 inches.,Virginia is tall.
Virginia,7,5,short,Virginia's height is 7 feet 5 inches.,Virginia is short.
Virginia,7,6,tall,Virginia's height is 7 feet 6 inches.,Virginia is tall.
Virginia,7,6,short,Virginia's height is 7 feet 6 inches.,Virginia is short.
Virginia,7,7,tall,Virginia's height is 7 feet 7 inches.,Virginia is tall.
Virginia,7,7,short,Virginia's height is 7 feet 7 inches.,Virginia is short.
Virginia,7,8,tall,Virginia's height is 7 feet 8 inches.,Virginia is tall.
