location,temperature,categories,premise,hypothesis
in the living room,48,hot,It is hot in the living room.,It is 48 degrees in the living room.
in the living room,49,freezing,It is freezing in the living room.,It is 49 degrees in the living room.
in the living room,49,cold,It is cold in the living room.,It is 49 degrees in the living room.
in the living room,49,cool,It is cool in the living room.,It is 49 degrees in the living room.
in the living room,49,warm,It is warm in the living room.,It is 49 degrees in the living room.
in the living room,49,hot,It is hot in the living room.,It is 49 degrees in the living room.
in the living room,50,freezing,It is freezing in the living room.,It is 50 degrees in the living room.
in the living room,50,cold,It is cold in the living room.,It is 50 degrees in the living room.
in the living room,50,cool,It is cool in the living room.,It is 50 degrees in the living room.
in the living room,50,warm,It is warm in the living room.,It is 50 degrees in the living room.
in the living room,50,hot,It is hot in the living room.,It is 50 degrees in the living room.
in the living room,51,freezing,It is freezing in the living room.,It is 51 degrees in the living room.
in the living room,51,cold,It is cold in the living room.,It is 51 degrees in the living room.
in the living room,51,cool,It is cool in the living room.,It is 51 degrees in the living room.
in the living room,51,warm,It is warm in the living room.,It is 51 degrees in the living room.
in the living room,51,hot,It is hot in the living room.,It is 51 degrees in the living room.
in the living room,52,freezing,It is freezing in the living room.,It is 52 degrees in the living room.
in the living room,52,cold,It is cold in the living room.,It is 52 degrees in the living room.
in the living room,52,cool,It is cool in the living room.,It is 52 degrees in the living room.
in the living room,52,warm,It is warm in the living room.,It is 52 degrees in the living room.
in the living room,52,hot,It is hot in the living room.,It is 52 degrees in the living room.
in the living room,53,freezing,It is freezing in the living room.,It is 53 degrees in the living room.
in the living room,53,cold,It is cold in the living room.,It is 53 degrees in the living room.
in the living room,53,cool,It is cool in the living room.,It is 53 degrees in the living room.
in the living room,53,warm,It is warm in the living room.,It is 53 degrees in the living room.
in the living room,53,hot,It is hot in the living room.,It is 53 degrees in the living room.
in the living room,54,freezing,It is freezing in the living room.,It is 54 degrees in the living room.
in the living room,54,cold,It is cold in the living room.,It is 54 degrees in the living room.
in the living room,54,cool,It is cool in the living room.,It is 54 degrees in the living room.
in the living room,54,warm,It is warm in the living room.,It is 54 degrees in the living room.
in the living room,54,hot,It is hot in the living room.,It is 54 degrees in the living room.
in the living room,55,freezing,It is freezing in the living room.,It is 55 degrees in the living room.
in the living room,55,cold,It is cold in the living room.,It is 55 degrees in the living room.
in the living room,55,cool,It is cool in the living room.,It is 55 degrees in the living room.
in the living room,55,warm,It is warm in the living room.,It is 55 degrees in the living room.
in the living room,55,hot,It is hot in the living room.,It is 55 degrees in the living room.
in the living room,56,freezing,It is freezing in the living room.,It is 56 degrees in the living room.
in the living room,56,cold,It is cold in the living room.,It is 56 degrees in the living room.
in the living room,56,cool,It is cool in the living room.,It is 56 degrees in the living room.
in the living room,56,warm,It is warm in the living room.,It is 56 degrees in the living room.
in the living room,56,hot,It is hot in the living room.,It is 56 degrees in the living room.
in the living room,57,freezing,It is freezing in the living room.,It is 57 degrees in the living room.
in the living room,57,cold,It is cold in the living room.,It is 57 degrees in the living room.
in the living room,57,cool,It is cool in the living room.,It is 57 degrees in the living room.
in the living room,57,warm,It is warm in the living room.,It is 57 degrees in the living room.
in the living room,57,hot,It is hot in the living room.,It is 57 degrees in the living room.
in the living room,58,freezing,It is freezing in the living room.,It is 58 degrees in the living room.
in the living room,58,cold,It is cold in the living room.,It is 58 degrees in the living room.
in the living room,58,cool,It is cool in the living room.,It is 58 degrees in the living room.
in the living room,58,warm,It is warm in the living room.,It is 58 degrees in the living room.
in the living room,58,hot,It is hot in the living room.,It is 58 degrees in the living room.
in the living room,59,freezing,It is freezing in the living room.,It is 59 degrees in the living room.
in the living room,59,cold,It is cold in the living room.,It is 59 degrees in the living room.
in the living room,59,cool,It is cool in the living room.,It is 59 degrees in the living room.
in the living room,59,warm,It is warm in the living room.,It is 59 degrees in the living room.
in the living room,59,hot,It is hot in the living room.,It is 59 degrees in the living room.
in the living room,60,freezing,It is freezing in the living room.,It is 60 degrees in the living room.
in the living room,60,cold,It is cold in the living room.,It is 60 degrees in the living room.
in the living room,60,cool,It is cool in the living room.,It is 60 degrees in the living room.
in the living room,60,warm,It is warm in the living room.,It is 60 degrees in the living room.
in the living room,60,hot,It is hot in the living room.,It is 60 degrees in the living room.
in the living room,61,freezing,It is freezing in the living room.,It is 61 degrees in the living room.
in the living room,61,cold,It is cold in the living room.,It is 61 degrees in the living room.
in the living room,61,cool,It is cool in the living room.,It is 61 degrees in the living room.
in the living room,61,warm,It is warm in the living room.,It is 61 degrees in the living room.
in the living room,61,hot,It is hot in the living room.,It is 61 degrees in the living room.
in the living room,62,freezing,It is freezing in the living room.,It is 62 degrees in the living room.
in the living room,62,cold,It is cold in the living room.,It is 62 degrees in the living room.
in the living room,62,cool,It is cool in the living room.,It is 62 degrees in the living room.
in the living room,62,warm,It is warm in the living room.,It is 62 degrees in the living room.
in the living room,62,hot,It is hot in the living room.,It is 62 degrees in the living room.
in the living room,63,freezing,It is freezing in the living room.,It is 63 degrees in the living room.
in the living room,63,cold,It is cold in the living room.,It is 63 degrees in the living room.
in the living room,63,cool,It is cool in the living room.,It is 63 degrees in the living room.
in the living room,63,warm,It is warm in the living room.,It is 63 degrees in the living room.
in the living room,63,hot,It is hot in the living room.,It is 63 degrees in the living room.
in the living room,64,freezing,It is freezing in the living room.,It is 64 degrees in the living room.
in the living room,64,cold,It is cold in the living room.,It is 64 degrees in the living room.
in the living room,64,cool,It is cool in the living room.,It is 64 degrees in the living room.
in the living room,64,warm,It is warm in the living room.,It is 64 degrees in the living room.
in the living room,64,hot,It is hot in the living room.,It is 64 degrees in the living room.
in the living room,65,freezing,It is freezing in the living room.,It is 65 degrees in the living room.
in the living room,65,cold,It is cold in the living room.,It is 65 degrees in the living room.
in the living room,65,cool,It is cool in the living room.,It is 65 degrees in the living room.
in the living room,65,warm,It is warm in the living room.,It is 65 degrees in the living room.
in the living room,65,hot,It is hot in the living room.,It is 65 degrees in the living room.
in the living room,66,freezing,It is freezing in the living room.,It is 66 degrees in the living room.
in the living room,66,cold,It is cold in the living room.,It is 66 degrees in the living room.
in the living room,66,cool,It is cool in the living room.,It is 66 degrees in the living room.
in the living room,66,warm,It is warm in the living room.,It is 66 degrees in the living room.
in the living room,66,hot,It is hot in the living room.,It is 66 degrees in the living room.
in the living room,67,freezing,It is freezing in the living room.,It is 67 degrees in the living room.
in the living room,67,cold,It is cold in the living room.,It is 67 degrees in the living room.
in the living room,67,cool,It is cool in the living room.,It is 67 degrees in the living room.
in the living room,67,warm,It is warm in the living room.,It is 67 degrees in the living room.
in the living room,67,hot,It is hot in the living room.,It is 67 degrees in the living room.
in the living room,68,freezing,It is freezing in the living room.,It is 68 degrees in the living room.
in the living room,68,cold,It is cold in the living room.,It is 68 degrees in the living room.
in the living room,68,cool,It is cool in the living room.,It is 68 degrees in the living room.
in the living room,68,warm,It is warm in the living room.,It is 68 degrees in the living room.
in the living room,68,hot,It is hot in the living room.,It is 68 degrees in the living room.
in the living room,69,freezing,It is freezing in the living room.,It is 69 degrees in the living room.
in the living room,69,cold,It is cold in the living room.,It is 69 degrees in the living room.
in the living room,69,cool,It is cool in the living room.,It is 69 degrees in the living room.
in the living room,69,warm,It is warm in the living room.,It is 69 degrees in the living room.
in the living room,69,hot,It is hot in the living room.,It is 69 degrees in the living room.
in the living room,70,freezing,It is freezing in the living room.,It is 70 degrees in the living room.
in the living room,70,cold,It is cold in the living room.,It is 70 degrees in the living room.
in the living room,70,cool,It is cool in the living room.,It is 70 degrees in the living room.
in the living room,70,warm,It is warm in the living room.,It is 70 degrees in the living room.
in the living room,70,hot,It is hot in the living room.,It is 70 degrees in the living room.
in the living room,71,freezing,It is freezing in the living room.,It is 71 degrees in the living room.
in the living room,71,cold,It is cold in the living room.,It is 71 degrees in the living room.
in the living room,71,cool,It is cool in the living room.,It is 71 degrees in the living room.
in the living room,71,warm,It is warm in the living room.,It is 71 degrees in the living room.
in the living room,71,hot,It is hot in the living room.,It is 71 degrees in the living room.
in the living room,72,freezing,It is freezing in the living room.,It is 72 degrees in the living room.
in the living room,72,cold,It is cold in the living room.,It is 72 degrees in the living room.
in the living room,72,cool,It is cool in the living room.,It is 72 degrees in the living room.
in the living room,72,warm,It is warm in the living room.,It is 72 degrees in the living room.
in the living room,72,hot,It is hot in the living room.,It is 72 degrees in the living room.
in the living room,73,freezing,It is freezing in the living room.,It is 73 degrees in the living room.
in the living room,73,cold,It is cold in the living room.,It is 73 degrees in the living room.
in the living room,73,cool,It is cool in the living room.,It is 73 degrees in the living room.
in the living room,73,warm,It is warm in the living room.,It is 73 degrees in the living room.
in the living room,73,hot,It is hot in the living room.,It is 73 degrees in the living room.
in the living room,74,freezing,It is freezing in the living room.,It is 74 degrees in the living room.
in the living room,74,cold,It is cold in the living room.,It is 74 degrees in the living room.
in the living room,74,cool,It is cool in the living room.,It is 74 degrees in the living room.
in the living room,74,warm,It is warm in the living room.,It is 74 degrees in the living room.
in the living room,74,hot,It is hot in the living room.,It is 74 degrees in the living room.
in the living room,75,freezing,It is freezing in the living room.,It is 75 degrees in the living room.
in the living room,75,cold,It is cold in the living room.,It is 75 degrees in the living room.
in the living room,75,cool,It is cool in the living room.,It is 75 degrees in the living room.
in the living room,75,warm,It is warm in the living room.,It is 75 degrees in the living room.
in the living room,75,hot,It is hot in the living room.,It is 75 degrees in the living room.
in the living room,76,freezing,It is freezing in the living room.,It is 76 degrees in the living room.
in the living room,76,cold,It is cold in the living room.,It is 76 degrees in the living room.
in the living room,76,cool,It is cool in the living room.,It is 76 degrees in the living room.
in the living room,76,warm,It is warm in the living room.,It is 76 degrees in the living room.
in the living room,76,hot,It is hot in the living room.,It is 76 degrees in the living room.
in the living room,77,freezing,It is freezing in the living room.,It is 77 degrees in the living room.
in the living room,77,cold,It is cold in the living room.,It is 77 degrees in the living room.
in the living room,77,cool,It is cool in the living room.,It is 77 degrees in the living room.
in the living room,77,warm,It is warm in the living room.,It is 77 degrees in the living room.
in the living room,77,hot,It is hot in the living room.,It is 77 degrees in the living room.
in the living room,78,freezing,It is freezing in the living room.,It is 78 degrees in the living room.
in the living room,78,cold,It is cold in the living room.,It is 78 degrees in the living room.
in the living room,78,cool,It is cool in the living room.,It is 78 degrees in the living room.
in the living room,78,warm,It is warm in the living room.,It is 78 degrees in the living room.
in the living room,78,hot,It is hot in the living room.,It is 78 degrees in the living room.
in the living room,79,freezing,It is freezing in the living room.,It is 79 degrees in the living room.
in the living room,79,cold,It is cold in the living room.,It is 79 degrees in the living room.
in the living room,79,cool,It is cool in the living room.,It is 79 degrees in the living room.
in the living room,79,warm,It is warm in the living room.,It is 79 degrees in the living room.
in the living room,79,hot,It is hot in the living room.,It is 79 degrees in the living room.
in the living room,80,freezing,It is freezing in the living room.,It is 80 degrees in the living room.
in the living room,80,cold,It is cold in the living room.,It is 80 degrees in the living room.
in the living room,80,cool,It is cool in the living room.,It is 80 degrees in the living room.
in the living room,80,warm,It is warm in the living room.,It is 80 degrees in the living room.
in the living room,80,hot,It is hot in the living room.,It is 80 degrees in the living room.
in the living room,81,freezing,It is freezing in the living room.,It is 81 degrees in the living room.
in the living room,81,cold,It is cold in the living room.,It is 81 degrees in the living room.
in the living room,81,cool,It is cool in the living room.,It is 81 degrees in the living room.
in the living room,81,warm,It is warm in the living room.,It is 81 degrees in the living room.
in the living room,81,hot,It is hot in the living room.,It is 81 degrees in the living room.
in the living room,82,freezing,It is freezing in the living room.,It is 82 degrees in the living room.
in the living room,82,cold,It is cold in the living room.,It is 82 degrees in the living room.
in the living room,82,cool,It is cool in the living room.,It is 82 degrees in the living room.
in the living room,82,warm,It is warm in the living room.,It is 82 degrees in the living room.
in the living room,82,hot,It is hot in the living room.,It is 82 degrees in the living room.
in the living room,83,freezing,It is freezing in the living room.,It is 83 degrees in the living room.
in the living room,83,cold,It is cold in the living room.,It is 83 degrees in the living room.
in the living room,83,cool,It is cool in the living room.,It is 83 degrees in the living room.
in the living room,83,warm,It is warm in the living room.,It is 83 degrees in the living room.
in the living room,83,hot,It is hot in the living room.,It is 83 degrees in the living room.
in the living room,84,freezing,It is freezing in the living room.,It is 84 degrees in the living room.
in the living room,84,cold,It is cold in the living room.,It is 84 degrees in the living room.
in the living room,84,cool,It is cool in the living room.,It is 84 degrees in the living room.
in the living room,84,warm,It is warm in the living room.,It is 84 degrees in the living room.
in the living room,84,hot,It is hot in the living room.,It is 84 degrees in the living room.
in the living room,85,freezing,It is freezing in the living room.,It is 85 degrees in the living room.
in the living room,85,cold,It is cold in the living room.,It is 85 degrees in the living room.
in the living room,85,cool,It is cool in the living room.,It is 85 degrees in the living room.
in the living room,85,warm,It is warm in the living room.,It is 85 degrees in the living room.
in the living room,85,hot,It is hot in the living room.,It is 85 degrees in the living room.
in the living room,86,freezing,It is freezing in the living room.,It is 86 degrees in the living room.
in the living room,86,cold,It is cold in the living room.,It is 86 degrees in the living room.
in the living room,86,cool,It is cool in the living room.,It is 86 degrees in the living room.
in the living room,86,warm,It is warm in the living room.,It is 86 degrees in the living room.
in the living room,86,hot,It is hot in the living room.,It is 86 degrees in the living room.
in the living room,87,freezing,It is freezing in the living room.,It is 87 degrees in the living room.
in the living room,87,cold,It is cold in the living room.,It is 87 degrees in the living room.
in the living room,87,cool,It is cool in the living room.,It is 87 degrees in the living room.
in the living room,87,warm,It is warm in the living room.,It is 87 degrees in the living room.
in the living room,87,hot,It is hot in the living room.,It is 87 degrees in the living room.
in the living room,88,freezing,It is freezing in the living room.,It is 88 degrees in the living room.
in the living room,88,cold,It is cold in the living room.,It is 88 degrees in the living room.
in the living room,88,cool,It is cool in the living room.,It is 88 degrees in the living room.
in the living room,88,warm,It is warm in the living room.,It is 88 degrees in the living room.
in the living room,88,hot,It is hot in the living room.,It is 88 degrees in the living room.
in the living room,89,freezing,It is freezing in the living room.,It is 89 degrees in the living room.
in the living room,89,cold,It is cold in the living room.,It is 89 degrees in the living room.
in the living room,89,cool,It is cool in the living room.,It is 89 degrees in the living room.
in the living room,89,warm,It is warm in the living room.,It is 89 degrees in the living room.
in the living room,89,hot,It is hot in the living room.,It is 89 degrees in the living room.
in the living room,90,freezing,It is freezing in the living room.,It is 90 degrees in the living room.
in the living room,90,cold,It is cold in the living room.,It is 90 degrees in the living room.
in the living room,90,cool,It is cool in the living room.,It is 90 degrees in the living room.
in the living room,90,warm,It is warm in the living room.,It is 90 degrees in the living room.
in the living room,90,hot,It is hot in the living room.,It is 90 degrees in the living room.
in the living room,91,freezing,It is freezing in the living room.,It is 91 degrees in the living room.
in the living room,91,cold,It is cold in the living room.,It is 91 degrees in the living room.
in the living room,91,cool,It is cool in the living room.,It is 91 degrees in the living room.
in the living room,91,warm,It is warm in the living room.,It is 91 degrees in the living room.
in the living room,91,hot,It is hot in the living room.,It is 91 degrees in the living room.
in the living room,92,freezing,It is freezing in the living room.,It is 92 degrees in the living room.
in the living room,92,cold,It is cold in the living room.,It is 92 degrees in the living room.
in the living room,92,cool,It is cool in the living room.,It is 92 degrees in the living room.
in the living room,92,warm,It is warm in the living room.,It is 92 degrees in the living room.
in the living room,92,hot,It is hot in the living room.,It is 92 degrees in the living room.
in the living room,93,freezing,It is freezing in the living room.,It is 93 degrees in the living room.
in the living room,93,cold,It is cold in the living room.,It is 93 degrees in the living room.
in the living room,93,cool,It is cool in the living room.,It is 93 degrees in the living room.
in the living room,93,warm,It is warm in the living room.,It is 93 degrees in the living room.
in the living room,93,hot,It is hot in the living room.,It is 93 degrees in the living room.
in the living room,94,freezing,It is freezing in the living room.,It is 94 degrees in the living room.
in the living room,94,cold,It is cold in the living room.,It is 94 degrees in the living room.
in the living room,94,cool,It is cool in the living room.,It is 94 degrees in the living room.
in the living room,94,warm,It is warm in the living room.,It is 94 degrees in the living room.
in the living room,94,hot,It is hot in the living room.,It is 94 degrees in the living room.
in the living room,95,freezing,It is freezing in the living room.,It is 95 degrees in the living room.
in the living room,95,cold,It is cold in the living room.,It is 95 degrees in the living room.
in the living room,95,cool,It is cool in the living room.,It is 95 degrees in the living room.
in the living room,95,warm,It is warm in the living room.,It is 95 degrees in the living room.
in the living room,95,hot,It is hot in the living room.,It is 95 degrees in the living room.
in the living room,96,freezing,It is freezing in the living room.,It is 96 degrees in the living room.
in the living room,96,cold,It is cold in the living room.,It is 96 degrees in the living room.
in the living room,96,cool,It is cool in the living room.,It is 96 degrees in the living room.
in the living room,96,warm,It is warm in the living room.,It is 96 degrees in the living room.
in the living room,96,hot,It is hot in the living room.,It is 96 degrees in the living room.
in the living room,97,freezing,It is freezing in the living room.,It is 97 degrees in the living room.
in the living room,97,cold,It is cold in the living room.,It is 97 degrees in the living room.
in the living room,97,cool,It is cool in the living room.,It is 97 degrees in the living room.
in the living room,97,warm,It is warm in the living room.,It is 97 degrees in the living room.
in the living room,97,hot,It is hot in the living room.,It is 97 degrees in the living room.
in the living room,98,freezing,It is freezing in the living room.,It is 98 degrees in the living room.
in the living room,98,cold,It is cold in the living room.,It is 98 degrees in the living room.
in the living room,98,cool,It is cool in the living room.,It is 98 degrees in the living room.
in the living room,98,warm,It is warm in the living room.,It is 98 degrees in the living room.
in the living room,98,hot,It is hot in the living room.,It is 98 degrees in the living room.
in the living room,99,freezing,It is freezing in the living room.,It is 99 degrees in the living room.
in the living room,99,cold,It is cold in the living room.,It is 99 degrees in the living room.
in the living room,99,cool,It is cool in the living room.,It is 99 degrees in the living room.
in the living room,99,warm,It is warm in the living room.,It is 99 degrees in the living room.
in the living room,99,hot,It is hot in the living room.,It is 99 degrees in the living room.
in the living room,100,freezing,It is freezing in the living room.,It is 100 degrees in the living room.
in the living room,100,cold,It is cold in the living room.,It is 100 degrees in the living room.
in the living room,100,cool,It is cool in the living room.,It is 100 degrees in the living room.
in the living room,100,warm,It is warm in the living room.,It is 100 degrees in the living room.
in the living room,100,hot,It is hot in the living room.,It is 100 degrees in the living room.
in the living room,101,freezing,It is freezing in the living room.,It is 101 degrees in the living room.
in the living room,101,cold,It is cold in the living room.,It is 101 degrees in the living room.
in the living room,101,cool,It is cool in the living room.,It is 101 degrees in the living room.
in the living room,101,warm,It is warm in the living room.,It is 101 degrees in the living room.
in the living room,101,hot,It is hot in the living room.,It is 101 degrees in the living room.
in the living room,102,freezing,It is freezing in the living room.,It is 102 degrees in the living room.
in the living room,102,cold,It is cold in the living room.,It is 102 degrees in the living room.
in the living room,102,cool,It is cool in the living room.,It is 102 degrees in the living room.
in the living room,102,warm,It is warm in the living room.,It is 102 degrees in the living room.
in the living room,102,hot,It is hot in the living room.,It is 102 degrees in the living room.
in the living room,103,freezing,It is freezing in the living room.,It is 103 degrees in the living room.
in the living room,103,cold,It is cold in the living room.,It is 103 degrees in the living room.
in the living room,103,cool,It is cool in the living room.,It is 103 degrees in the living room.
in the living room,103,warm,It is warm in the living room.,It is 103 degrees in the living room.
in the living room,103,hot,It is hot in the living room.,It is 103 degrees in the living room.
in the living room,104,freezing,It is freezing in the living room.,It is 104 degrees in the living room.
in the living room,104,cold,It is cold in the living room.,It is 104 degrees in the living room.
in the living room,104,cool,It is cool in the living room.,It is 104 degrees in the living room.
in the living room,104,warm,It is warm in the living room.,It is 104 degrees in the living room.
in the living room,104,hot,It is hot in the living room.,It is 104 degrees in the living room.
in the living room,105,freezing,It is freezing in the living room.,It is 105 degrees in the living room.
in the living room,105,cold,It is cold in the living room.,It is 105 degrees in the living room.
in the living room,105,cool,It is cool in the living room.,It is 105 degrees in the living room.
in the living room,105,warm,It is warm in the living room.,It is 105 degrees in the living room.
in the living room,105,hot,It is hot in the living room.,It is 105 degrees in the living room.
in the living room,106,freezing,It is freezing in the living room.,It is 106 degrees in the living room.
in the living room,106,cold,It is cold in the living room.,It is 106 degrees in the living room.
in the living room,106,cool,It is cool in the living room.,It is 106 degrees in the living room.
in the living room,106,warm,It is warm in the living room.,It is 106 degrees in the living room.
in the living room,106,hot,It is hot in the living room.,It is 106 degrees in the living room.
in the living room,107,freezing,It is freezing in the living room.,It is 107 degrees in the living room.
in the living room,107,cold,It is cold in the living room.,It is 107 degrees in the living room.
in the living room,107,cool,It is cool in the living room.,It is 107 degrees in the living room.
in the living room,107,warm,It is warm in the living room.,It is 107 degrees in the living room.
in the living room,107,hot,It is hot in the living room.,It is 107 degrees in the living room.
in the living room,108,freezing,It is freezing in the living room.,It is 108 degrees in the living room.
in the living room,108,cold,It is cold in the living room.,It is 108 degrees in the living room.
in the living room,108,cool,It is cool in the living room.,It is 108 degrees in the living room.
in the living room,108,warm,It is warm in the living room.,It is 108 degrees in the living room.
in the living room,108,hot,It is hot in the living room.,It is 108 degrees in the living room.
in the living room,109,freezing,It is freezing in the living room.,It is 109 degrees in the living room.
in the living room,109,cold,It is cold in the living room.,It is 109 degrees in the living room.
in the living room,109,cool,It is cool in the living room.,It is 109 degrees in the living room.
in the living room,109,warm,It is warm in the living room.,It is 109 degrees in the living room.
in the living room,109,hot,It is hot in the living room.,It is 109 degrees in the living room.
in the living room,110,freezing,It is freezing in the living room.,It is 110 degrees in the living room.
in the living room,110,cold,It is cold in the living room.,It is 110 degrees in the living room.
in the living room,110,cool,It is cool in the living room.,It is 110 degrees in the living room.
in the living room,110,warm,It is warm in the living room.,It is 110 degrees in the living room.
in the living room,110,hot,It is hot in the living room.,It is 110 degrees in the living room.
in the living room,111,freezing,It is freezing in the living room.,It is 111 degrees in the living room.
in the living room,111,cold,It is cold in the living room.,It is 111 degrees in the living room.
in the living room,111,cool,It is cool in the living room.,It is 111 degrees in the living room.
in the living room,111,warm,It is warm in the living room.,It is 111 degrees in the living room.
in the living room,111,hot,It is hot in the living room.,It is 111 degrees in the living room.
in the living room,112,freezing,It is freezing in the living room.,It is 112 degrees in the living room.
in the living room,112,cold,It is cold in the living room.,It is 112 degrees in the living room.
in the living room,112,cool,It is cool in the living room.,It is 112 degrees in the living room.
in the living room,112,warm,It is warm in the living room.,It is 112 degrees in the living room.
in the living room,112,hot,It is hot in the living room.,It is 112 degrees in the living room.
in the living room,113,freezing,It is freezing in the living room.,It is 113 degrees in the living room.
in the living room,113,cold,It is cold in the living room.,It is 113 degrees in the living room.
in the living room,113,cool,It is cool in the living room.,It is 113 degrees in the living room.
in the living room,113,warm,It is warm in the living room.,It is 113 degrees in the living room.
in the living room,113,hot,It is hot in the living room.,It is 113 degrees in the living room.
in the living room,114,freezing,It is freezing in the living room.,It is 114 degrees in the living room.
in the living room,114,cold,It is cold in the living room.,It is 114 degrees in the living room.
in the living room,114,cool,It is cool in the living room.,It is 114 degrees in the living room.
in the living room,114,warm,It is warm in the living room.,It is 114 degrees in the living room.
in the living room,114,hot,It is hot in the living room.,It is 114 degrees in the living room.
in the living room,115,freezing,It is freezing in the living room.,It is 115 degrees in the living room.
in the living room,115,cold,It is cold in the living room.,It is 115 degrees in the living room.
in the living room,115,cool,It is cool in the living room.,It is 115 degrees in the living room.
in the living room,115,warm,It is warm in the living room.,It is 115 degrees in the living room.
in the living room,115,hot,It is hot in the living room.,It is 115 degrees in the living room.
in the living room,116,freezing,It is freezing in the living room.,It is 116 degrees in the living room.
in the living room,116,cold,It is cold in the living room.,It is 116 degrees in the living room.
in the living room,116,cool,It is cool in the living room.,It is 116 degrees in the living room.
in the living room,116,warm,It is warm in the living room.,It is 116 degrees in the living room.
in the living room,116,hot,It is hot in the living room.,It is 116 degrees in the living room.
in the living room,117,freezing,It is freezing in the living room.,It is 117 degrees in the living room.
in the living room,117,cold,It is cold in the living room.,It is 117 degrees in the living room.
in the living room,117,cool,It is cool in the living room.,It is 117 degrees in the living room.
in the living room,117,warm,It is warm in the living room.,It is 117 degrees in the living room.
in the living room,117,hot,It is hot in the living room.,It is 117 degrees in the living room.
in the living room,118,freezing,It is freezing in the living room.,It is 118 degrees in the living room.
in the living room,118,cold,It is cold in the living room.,It is 118 degrees in the living room.
in the living room,118,cool,It is cool in the living room.,It is 118 degrees in the living room.
in the living room,118,warm,It is warm in the living room.,It is 118 degrees in the living room.
in the living room,118,hot,It is hot in the living room.,It is 118 degrees in the living room.
in the living room,119,freezing,It is freezing in the living room.,It is 119 degrees in the living room.
in the living room,119,cold,It is cold in the living room.,It is 119 degrees in the living room.
in the living room,119,cool,It is cool in the living room.,It is 119 degrees in the living room.
in the living room,119,warm,It is warm in the living room.,It is 119 degrees in the living room.
in the living room,119,hot,It is hot in the living room.,It is 119 degrees in the living room.
in the living room,120,freezing,It is freezing in the living room.,It is 120 degrees in the living room.
in the living room,120,cold,It is cold in the living room.,It is 120 degrees in the living room.
in the living room,120,cool,It is cool in the living room.,It is 120 degrees in the living room.
in the living room,120,warm,It is warm in the living room.,It is 120 degrees in the living room.
in the living room,120,hot,It is hot in the living room.,It is 120 degrees in the living room.
in the living room,121,freezing,It is freezing in the living room.,It is 121 degrees in the living room.
in the living room,121,cold,It is cold in the living room.,It is 121 degrees in the living room.
in the living room,121,cool,It is cool in the living room.,It is 121 degrees in the living room.
in the living room,121,warm,It is warm in the living room.,It is 121 degrees in the living room.
in the living room,121,hot,It is hot in the living room.,It is 121 degrees in the living room.
in the living room,122,freezing,It is freezing in the living room.,It is 122 degrees in the living room.
in the living room,122,cold,It is cold in the living room.,It is 122 degrees in the living room.
in the living room,122,cool,It is cool in the living room.,It is 122 degrees in the living room.
in the living room,122,warm,It is warm in the living room.,It is 122 degrees in the living room.
in the living room,122,hot,It is hot in the living room.,It is 122 degrees in the living room.
in the basement,-50,freezing,It is freezing in the basement.,It is -50 degrees in the basement.
in the basement,-50,cold,It is cold in the basement.,It is -50 degrees in the basement.
in the basement,-50,cool,It is cool in the basement.,It is -50 degrees in the basement.
in the basement,-50,warm,It is warm in the basement.,It is -50 degrees in the basement.
in the basement,-50,hot,It is hot in the basement.,It is -50 degrees in the basement.
in the basement,-49,freezing,It is freezing in the basement.,It is -49 degrees in the basement.
in the basement,-49,cold,It is cold in the basement.,It is -49 degrees in the basement.
in the basement,-49,cool,It is cool in the basement.,It is -49 degrees in the basement.
in the basement,-49,warm,It is warm in the basement.,It is -49 degrees in the basement.
in the basement,-49,hot,It is hot in the basement.,It is -49 degrees in the basement.
in the basement,-48,freezing,It is freezing in the basement.,It is -48 degrees in the basement.
in the basement,-48,cold,It is cold in the basement.,It is -48 degrees in the basement.
in the basement,-48,cool,It is cool in the basement.,It is -48 degrees in the basement.
in the basement,-48,warm,It is warm in the basement.,It is -48 degrees in the basement.
in the basement,-48,hot,It is hot in the basement.,It is -48 degrees in the basement.
in the basement,-47,freezing,It is freezing in the basement.,It is -47 degrees in the basement.
in the basement,-47,cold,It is cold in the basement.,It is -47 degrees in the basement.
in the basement,-47,cool,It is cool in the basement.,It is -47 degrees in the basement.
in the basement,-47,warm,It is warm in the basement.,It is -47 degrees in the basement.
in the basement,-47,hot,It is hot in the basement.,It is -47 degrees in the basement.
in the basement,-46,freezing,It is freezing in the basement.,It is -46 degrees in the basement.
in the basement,-46,cold,It is cold in the basement.,It is -46 degrees in the basement.
in the basement,-46,cool,It is cool in the basement.,It is -46 degrees in the basement.
in the basement,-46,warm,It is warm in the basement.,It is -46 degrees in the basement.
in the basement,-46,hot,It is hot in the basement.,It is -46 degrees in the basement.
in the basement,-45,freezing,It is freezing in the basement.,It is -45 degrees in the basement.
in the basement,-45,cold,It is cold in the basement.,It is -45 degrees in the basement.
in the basement,-45,cool,It is cool in the basement.,It is -45 degrees in the basement.
in the basement,-45,warm,It is warm in the basement.,It is -45 degrees in the basement.
in the basement,-45,hot,It is hot in the basement.,It is -45 degrees in the basement.
in the basement,-44,freezing,It is freezing in the basement.,It is -44 degrees in the basement.
in the basement,-44,cold,It is cold in the basement.,It is -44 degrees in the basement.
in the basement,-44,cool,It is cool in the basement.,It is -44 degrees in the basement.
in the basement,-44,warm,It is warm in the basement.,It is -44 degrees in the basement.
